54739898	G05_1_A_mg.fastq.1.gz.counts
38453535	MES_7_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
57604583	MES_7_E_mg.fastq.1.gz.counts
15906459	MES_7_E_mg.pear.fastq.gz.counts
21413569	MES_7_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
58967671	MES_7_F_mg.fastq.1.gz.counts
16199360	MES_7_F_mg.pear.fastq.gz.counts
1681960	MES_7_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
49724031	pH10_1_A_mg.fastq.1.gz.counts
8762658	pH10_1_A_mg.pear.fastq.gz.counts
25942665	pH10_1_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
62269243	pH10_1_B_mg.fastq.1.gz.counts
9870987	pH10_1_B_mg.pear.fastq.gz.counts
56307838	pH10_1_C_mg.fastq.1.gz.counts
8059150	pH10_1_C_mg.pear.fastq.gz.counts
23737958	pH10_1_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
53987007	pH10_1_D_mg.fastq.1.gz.counts
5554080	pH10_1_D_mg.pear.fastq.gz.counts
27309544	pH10_1_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
67130461	pH10_1_E_mg.fastq.1.gz.counts
13033349	pH10_1_E_mg.pear.fastq.gz.counts
29998454	pH10_1_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
59370862	pH10_1_F_mg.fastq.1.gz.counts
6087710	pH10_1_F_mg.pear.fastq.gz.counts
23263505	pH10_1_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
67834209	pH10_2_A_mg.fastq.1.gz.counts
10133026	pH10_2_A_mg.pear.fastq.gz.counts
32469554	pH10_2_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
46460486	pH10_2_B_mg.fastq.1.gz.counts
10134863	pH10_2_B_mg.pear.fastq.gz.counts
42441174	pH10_2_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
67565506	pH10_2_C_mg.fastq.1.gz.counts
15722386	pH10_2_C_mg.pear.fastq.gz.counts
23081716	pH10_2_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
55900959	pH10_2_D_mg.fastq.1.gz.counts
14930644	pH10_2_D_mg.pear.fastq.gz.counts
53302766	pH10_2_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
62791026	pH10_2_E_mg.fastq.1.gz.counts
27059412	pH10_2_E_mg.pear.fastq.gz.counts
49250559	pH10_2_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
57503596	pH10_2_F_mg.fastq.1.gz.counts
12073885	pH10_2_F_mg.pear.fastq.gz.counts
35921422	pH10_2_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
50495027	pH10_3_A_mg.fastq.1.gz.counts
10960709	pH10_3_A_mg.pear.fastq.gz.counts
47080520	pH10_3_B_mg.fastq.1.gz.counts
9892510	pH10_3_B_mg.pear.fastq.gz.counts
64303543	pH10_3_C_mg.fastq.1.gz.counts
15411783	pH10_3_C_mg.pear.fastq.gz.counts
68691022	pH10_3_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
62074424	pH10_3_D_mg.fastq.1.gz.counts
11579182	pH10_3_D_mg.pear.fastq.gz.counts
59634245	pH10_3_F_mg.fastq.1.gz.counts
13263404	pH10_3_F_mg.pear.fastq.gz.counts
38338502	pH10_3_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
65800421	pH10_4_A_mg.fastq.1.gz.counts
15154107	pH10_4_A_mg.pear.fastq.gz.counts
57633614	pH10_4_B_mg.fastq.1.gz.counts
11530175	pH10_4_B_mg.pear.fastq.gz.counts
65819058	pH10_4_C_mg.fastq.1.gz.counts
13590934	pH10_4_C_mg.pear.fastq.gz.counts
64850117	pH10_4_D_mg.fastq.1.gz.counts
14312368	pH10_4_D_mg.pear.fastq.gz.counts
71051795	pH10_4_E_mg.fastq.1.gz.counts
14959694	pH10_4_E_mg.pear.fastq.gz.counts
102633374	pH10_4_F_mg.fastq.1.gz.counts
23860832	pH10_4_F_mg.pear.fastq.gz.counts
43314741	pH10_4_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
63809005	pH10_5_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
54777979	pH10_5_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
37297295	pH10_5_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
53676521	pH10_5_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
56772134	pH10_5_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
76507085	pH10_5_F_mg.fastq.1.gz.counts
29797626	pH10_5_F_mg.pear.fastq.gz.counts
63390526	pH10_5_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
44507720	pH10_6_A_mg.fastq.1.gz.counts
15050448	pH10_6_A_mg.pear.fastq.gz.counts
16972292	pH10_6_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
47090592	pH10_6_B_mg.fastq.1.gz.counts
14886540	pH10_6_B_mg.pear.fastq.gz.counts
20750840	pH10_6_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
70718566	pH10_6_C_mg.fastq.1.gz.counts
23712380	pH10_6_C_mg.pear.fastq.gz.counts
29925528	pH10_6_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
58980731	pH10_6_D_mg.fastq.1.gz.counts
19631618	pH10_6_D_mg.pear.fastq.gz.counts
73541961	pH10_6_E_mg.fastq.1.gz.counts
22775898	pH10_6_E_mg.pear.fastq.gz.counts
22114416	pH10_6_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
51103926	pH10_6_F_mg.fastq.1.gz.counts
13719486	pH10_6_F_mg.pear.fastq.gz.counts
18869843	pH10_6_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
65982401	pH10_7_A_mg.fastq.1.gz.counts
19835849	pH10_7_A_mg.pear.fastq.gz.counts
78965514	pH10_7_B_mg.fastq.1.gz.counts
23052085	pH10_7_B_mg.pear.fastq.gz.counts
42832048	pH10_7_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
81989101	pH10_7_C_mg.fastq.1.gz.counts
25591941	pH10_7_C_mg.pear.fastq.gz.counts
42924633	pH10_7_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
63477024	pH10_7_D_mg.fastq.1.gz.counts
18627648	pH10_7_D_mg.pear.fastq.gz.counts
25054825	pH10_7_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
72278280	pH10_7_E_mg.fastq.1.gz.counts
21871267	pH10_7_E_mg.pear.fastq.gz.counts
46456504	pH10_7_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
104160960	pH10_7_F_mg.fastq.1.gz.counts
32238385	pH10_7_F_mg.pear.fastq.gz.counts
31435208	pH10_7_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
69708495	pH6_1_A_mg.fastq.1.gz.counts
9134648	pH6_1_A_mg.pear.fastq.gz.counts
17275733	pH6_1_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
45428008	pH6_1_B_mg.fastq.1.gz.counts
7801511	pH6_1_B_mg.pear.fastq.gz.counts
12079812	pH6_1_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
81270287	pH6_1_C_mg.fastq.1.gz.counts
13268192	pH6_1_C_mg.pear.fastq.gz.counts
17527891	pH6_1_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
60217368	pH6_1_D_mg.fastq.1.gz.counts
10210528	pH6_1_D_mg.pear.fastq.gz.counts
15856520	pH6_1_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
65065972	pH6_1_E_mg.fastq.1.gz.counts
15845775	pH6_1_E_mg.pear.fastq.gz.counts
14034290	pH6_1_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
53979356	pH6_1_F_mg.fastq.1.gz.counts
11794486	pH6_1_F_mg.pear.fastq.gz.counts
3604696	pH6_1_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
54583240	pH6_2_A_mg.fastq.1.gz.counts
13027335	pH6_2_A_mg.pear.fastq.gz.counts
20708383	pH6_2_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
63293232	pH6_2_B_mg.fastq.1.gz.counts
8011903	pH6_2_B_mg.pear.fastq.gz.counts
20006862	pH6_2_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
72459416	pH6_2_C_mg.fastq.1.gz.counts
14639703	pH6_2_C_mg.pear.fastq.gz.counts
10603640	pH6_2_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
63552655	pH6_2_D_mg.fastq.1.gz.counts
11611326	pH6_2_D_mg.pear.fastq.gz.counts
23957637	pH6_2_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
59535647	pH6_2_E_mg.fastq.1.gz.counts
9987440	pH6_2_E_mg.pear.fastq.gz.counts
23043278	pH6_2_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
55376066	pH6_2_F_mg.fastq.1.gz.counts
14907267	pH6_2_F_mg.pear.fastq.gz.counts
25393472	pH6_2_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
62320028	pH6_3_A_mg.fastq.1.gz.counts
12961449	pH6_3_A_mg.pear.fastq.gz.counts
33971353	pH6_3_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
46603226	pH6_3_B_mg.fastq.1.gz.counts
8394012	pH6_3_B_mg.pear.fastq.gz.counts
43121488	pH6_3_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
49309931	pH6_3_C_mg.fastq.1.gz.counts
10424518	pH6_3_C_mg.pear.fastq.gz.counts
38808156	pH6_3_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
54672893	pH6_3_D_mg.fastq.1.gz.counts
16786011	pH6_3_D_mg.pear.fastq.gz.counts
39403074	pH6_3_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
75561747	pH6_3_E_mg.fastq.1.gz.counts
16718288	pH6_3_E_mg.pear.fastq.gz.counts
35346548	pH6_3_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
63495873	pH6_3_F_mg.fastq.1.gz.counts
17133975	pH6_3_F_mg.pear.fastq.gz.counts
33112333	pH6_3_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
58361701	pH6_4_A_mg.fastq.1.gz.counts
14605623	pH6_4_A_mg.pear.fastq.gz.counts
70825564	pH6_4_B_mg.fastq.1.gz.counts
9965817	pH6_4_B_mg.pear.fastq.gz.counts
41318170	pH6_4_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
64245631	pH6_4_C_mg.fastq.1.gz.counts
13707908	pH6_4_C_mg.pear.fastq.gz.counts
37083739	pH6_4_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
47056707	pH6_4_D_mg.fastq.1.gz.counts
10095928	pH6_4_D_mg.pear.fastq.gz.counts
54960028	pH6_4_E_mg.fastq.1.gz.counts
12355064	pH6_4_E_mg.pear.fastq.gz.counts
43150878	pH6_4_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
38177874	pH6_4_F_mg.fastq.1.gz.counts
8810974	pH6_4_F_mg.pear.fastq.gz.counts
28397513	pH6_4_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
43827068	pH6_5_A_mg.fastq.1.gz.counts
10392812	pH6_5_A_mg.pear.fastq.gz.counts
38405341	pH6_5_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
47366887	pH6_5_B_mg.fastq.1.gz.counts
10947712	pH6_5_B_mg.pear.fastq.gz.counts
31337811	pH6_5_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
39987160	pH6_5_C_mg.fastq.1.gz.counts
7824266	pH6_5_C_mg.pear.fastq.gz.counts
28473169	pH6_5_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
63135933	pH6_5_D_mg.fastq.1.gz.counts
13670351	pH6_5_D_mg.pear.fastq.gz.counts
49052564	pH6_5_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
63953686	pH6_5_E_mg.fastq.1.gz.counts
14038026	pH6_5_E_mg.pear.fastq.gz.counts
30208601	pH6_5_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
52491736	pH6_5_F_mg.fastq.1.gz.counts
11383968	pH6_5_F_mg.pear.fastq.gz.counts
35363680	pH6_5_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
46133191	pH6_6_A_mg.fastq.1.gz.counts
13033646	pH6_6_A_mg.pear.fastq.gz.counts
35472627	pH6_6_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
61100365	pH6_6_B_mg.fastq.1.gz.counts
8906600	pH6_6_B_mg.pear.fastq.gz.counts
33775455	pH6_6_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
22048190	pH6_6_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
62257581	pH6_6_D_mg.fastq.1.gz.counts
10758993	pH6_6_D_mg.pear.fastq.gz.counts
35479536	pH6_6_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
64663422	pH6_6_E_mg.fastq.1.gz.counts
19212363	pH6_6_E_mg.pear.fastq.gz.counts
25679748	pH6_6_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
52984611	pH6_6_F_mg.fastq.1.gz.counts
10966518	pH6_6_F_mg.pear.fastq.gz.counts
23532529	pH6_6_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
64501255	pH6_7_A_mg.fastq.1.gz.counts
15123018	pH6_7_A_mg.pear.fastq.gz.counts
19597951	pH6_7_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
47822745	pH6_7_B_mg.fastq.1.gz.counts
12481372	pH6_7_B_mg.pear.fastq.gz.counts
11238318	pH6_7_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
52874106	pH6_7_C_mg.fastq.1.gz.counts
14209141	pH6_7_C_mg.pear.fastq.gz.counts
21913491	pH6_7_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
57507415	pH6_7_D_mg.fastq.1.gz.counts
15328888	pH6_7_D_mg.pear.fastq.gz.counts
17705541	pH6_7_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
46699843	pH6_7_F_mg.fastq.1.gz.counts
14217904	pH6_7_F_mg.pear.fastq.gz.counts
22983358	pH6_7_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
52980582	pH8_1_A_mg.fastq.1.gz.counts
7591130	pH8_1_A_mg.pear.fastq.gz.counts
43935384	pH8_1_B_mg.fastq.1.gz.counts
9904660	pH8_1_B_mg.pear.fastq.gz.counts
28882411	pH8_1_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
40427546	pH8_1_C_mg.fastq.1.gz.counts
4572376	pH8_1_C_mg.pear.fastq.gz.counts
33987480	pH8_1_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
33581525	pH8_1_D_mg.fastq.1.gz.counts
6282605	pH8_1_D_mg.pear.fastq.gz.counts
29090152	pH8_1_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
58665067	pH8_1_E_mg.fastq.1.gz.counts
31212468	pH8_1_E_mg.pear.fastq.gz.counts
23040773	pH8_1_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
51508669	pH8_1_F_mg.fastq.1.gz.counts
33554447	pH8_1_F_mg.pear.fastq.gz.counts
30548290	pH8_1_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
53934323	pH8_2_A_mg.fastq.1.gz.counts
9593616	pH8_2_A_mg.pear.fastq.gz.counts
43618819	pH8_2_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
56264837	pH8_2_B_mg.fastq.1.gz.counts
19579907	pH8_2_B_mg.pear.fastq.gz.counts
51129684	pH8_2_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
40863413	pH8_2_C_mg.fastq.1.gz.counts
15340447	pH8_2_C_mg.pear.fastq.gz.counts
42942436	pH8_2_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
55016198	pH8_2_D_mg.fastq.1.gz.counts
10448019	pH8_2_D_mg.pear.fastq.gz.counts
25100980	pH8_2_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
60919262	pH8_2_E_mg.fastq.1.gz.counts
12294812	pH8_2_E_mg.pear.fastq.gz.counts
29971627	pH8_2_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
59683705	pH8_2_F_mg.fastq.1.gz.counts
12072507	pH8_2_F_mg.pear.fastq.gz.counts
35469099	pH8_2_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
56114747	pH8_3_A_mg.fastq.1.gz.counts
12319096	pH8_3_A_mg.pear.fastq.gz.counts
17250485	pH8_3_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
55312384	pH8_3_B_mg.fastq.1.gz.counts
12140080	pH8_3_B_mg.pear.fastq.gz.counts
53119327	pH8_3_C_mg.fastq.1.gz.counts
11050237	pH8_3_C_mg.pear.fastq.gz.counts
45944771	pH8_3_D_mg.fastq.1.gz.counts
12703056	pH8_3_D_mg.pear.fastq.gz.counts
22950846	pH8_3_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
55653122	pH8_3_E_mg.fastq.1.gz.counts
14460713	pH8_3_E_mg.pear.fastq.gz.counts
15985733	pH8_3_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
53228756	pH8_3_F_mg.fastq.1.gz.counts
10879977	pH8_3_F_mg.pear.fastq.gz.counts
29592220	pH8_3_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
91994375	pH8_4_A_mg.fastq.1.gz.counts
20463179	pH8_4_A_mg.pear.fastq.gz.counts
65661046	pH8_4_B_mg.fastq.1.gz.counts
13825937	pH8_4_B_mg.pear.fastq.gz.counts
52311539	pH8_4_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
48933477	pH8_4_C_mg.fastq.1.gz.counts
11156340	pH8_4_C_mg.pear.fastq.gz.counts
30730448	pH8_4_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
60237018	pH8_4_D_mg.fastq.1.gz.counts
12769124	pH8_4_D_mg.pear.fastq.gz.counts
66767643	pH8_4_E_mg.fastq.1.gz.counts
15826613	pH8_4_E_mg.pear.fastq.gz.counts
41929189	pH8_4_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
84547547	pH8_4_F_mg.fastq.1.gz.counts
18839978	pH8_4_F_mg.pear.fastq.gz.counts
26936086	pH8_4_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
63816250	pH8_5_A_mg.fastq.1.gz.counts
13614409	pH8_5_A_mg.pear.fastq.gz.counts
38293048	pH8_5_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
78980934	pH8_5_B_mg.fastq.1.gz.counts
18172916	pH8_5_B_mg.pear.fastq.gz.counts
39289718	pH8_5_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
70550966	pH8_5_C_mg.fastq.1.gz.counts
15796029	pH8_5_C_mg.pear.fastq.gz.counts
25166377	pH8_5_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
47887748	pH8_5_D_mg.fastq.1.gz.counts
19974559	pH8_5_D_mg.pear.fastq.gz.counts
45653678	pH8_5_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
82034538	pH8_5_E_mg.fastq.1.gz.counts
17541088	pH8_5_E_mg.pear.fastq.gz.counts
58781202	pH8_5_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
73899273	pH8_5_F_mg.fastq.1.gz.counts
16946268	pH8_5_F_mg.pear.fastq.gz.counts
54517851	pH8_5_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
43641568	pH8_6_A_mg.fastq.1.gz.counts
14753426	pH8_6_A_mg.pear.fastq.gz.counts
24086355	pH8_6_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
40938223	pH8_6_B_mg.fastq.1.gz.counts
12738937	pH8_6_B_mg.pear.fastq.gz.counts
23826894	pH8_6_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
38146857	pH8_6_C_mg.fastq.1.gz.counts
11529403	pH8_6_C_mg.pear.fastq.gz.counts
22551496	pH8_6_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
49910327	pH8_6_D_mg.fastq.1.gz.counts
12670073	pH8_6_D_mg.pear.fastq.gz.counts
25852477	pH8_6_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
62789810	pH8_6_E_mg.fastq.1.gz.counts
18094205	pH8_6_E_mg.pear.fastq.gz.counts
17127086	pH8_6_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
49181274	pH8_6_F_mg.fastq.1.gz.counts
15978746	pH8_6_F_mg.pear.fastq.gz.counts
15394025	pH8_6_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
82020935	pH8_7_A_mg.fastq.1.gz.counts
21213444	pH8_7_A_mg.pear.fastq.gz.counts
48075152	pH8_7_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
65365085	pH8_7_B_mg.fastq.1.gz.counts
19125232	pH8_7_B_mg.pear.fastq.gz.counts
38701318	pH8_7_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
97294107	pH8_7_C_mg.fastq.1.gz.counts
27203154	pH8_7_C_mg.pear.fastq.gz.counts
39348807	pH8_7_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
72165006	pH8_7_D_mg.fastq.1.gz.counts
23188491	pH8_7_D_mg.pear.fastq.gz.counts
27601667	pH8_7_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
90031503	pH8_7_F_mg.fastq.1.gz.counts
23964826	pH8_7_F_mg.pear.fastq.gz.counts
34269097	pH8_7_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
